Train Loss, time
3.5303425715493444,5.547881198
3.600620612919641,5.533687222
3.4700537195553283,5.689434314
3.98658063504862,5.549339696
3.761555103104368,5.449465041
3.674199609108384,5.644683243
3.666905830982853,5.720090072
3.6981023331774976,5.79607871
3.393543193322418,5.831240383
3.6736056190121933,5.544347454
3.7113900750936772,5.605834705
3.5799158549622416,5.541016968
3.599344127152778,5.6758826639999995
3.7488179936760395,5.725977112
3.768587926631067,5.813629474
3.8098047357627314,5.823349654
3.4912271242332142,5.637057581
3.7132799158682883,5.490649358
3.707749118934429,5.411740272
3.70013528008304,5.845892253
3.763341794847811,5.41455759
3.523452584005908,5.371933909
3.5579828218410148,5.5357621
3.594784746492332,5.531310072
3.4384994936080417,5.388419263
3.6905786574176136,5.14667982
3.964594523045839,5.552082869
3.6362688940016072,5.483375895
3.6631877748823065,5.253639499
3.6089338568760407,5.714318242
3.6115140946542756,5.261398994
3.710200606704405,5.629318763
3.8782117337310744,5.4737753510000005
3.64381594859691,5.4067941
3.6871449109727306,5.753007885
3.534318447921579,5.499775776
3.5657002577699237,5.653580565
3.467752958567857,5.566747938
3.7538149511455075,5.432037627
3.57184505352104,5.373765253
3.651684628861937,5.5660619239999996
3.5518426393385023,5.52907746
3.554191776035044,5.453008095
3.4593091151395883,5.286325328
3.4948589172125137,5.405024106
3.436917629702546,5.437666011
3.878259175290068,5.650846283
3.6502105061309975,5.579041458
3.565546607567633,5.342579785
3.4461099387547485,5.618723376
3.6666706775263145,5.41295206
3.570954548905165,5.455005011
3.482845374642095,5.8109682750000005
3.501630589111249,5.636750732
3.626452825641752,5.564487526
3.529994500334449,5.369500071
3.7143113293738166,5.429908069
3.6148966517528827,5.460838397
3.6261243333850994,5.253729922
3.4364693034162372,5.500479781
3.404011341494164,5.239925955
3.61214486663849,5.161022258
3.688941055074128,5.445848868
3.557031754784751,5.587973667
3.562972148924776,5.243465773
3.463925985209621,5.684974051
3.3351953375894015,5.585207754
3.536099492878599,5.285711711
3.462261780676655,5.489292224
3.896748187449899,5.391193433
3.623237252966121,5.454784189
3.549996250649336,5.383740361
3.5245924283929133,5.46139198
3.4219330755035364,5.198453233
3.569866808623142,5.511635682
3.501335899789561,5.18849566
3.5477515232865064,5.5788896789999995
3.502362404516575,5.658039574
4.184007366556765,5.6321711610000005
3.796380859057072,5.588487829
3.590668540557757,5.473215033
3.2739500024820396,1.840014011
3.8138003697986473,5.747181601
3.786420815141221,5.630505017
3.512909400961466,5.758265309
3.4676541592794967,5.675993945
3.313008804369516,5.561570339
3.4594665052839666,5.62907698
3.713496302209288,5.284188233
3.649674978102537,5.746581793
3.5141936529782662,5.564531792
3.6040599863701455,5.841012877
3.3313232949001432,5.540814845
3.3543822407731287,5.422592958
3.537207062994323,5.423374408
3.508852008101528,5.408481292
3.4820065650175644,5.218616037
3.5098935750107474,5.41837631
3.471178134011177,5.475456191
3.339780292366772,5.640467634
3.4824811653927688,5.585073994
3.533102037243311,5.930005772
3.6876666662903546,5.69175972
3.72415410522911,5.81321628
3.560515215789075,5.74342952
3.5976283028574167,5.7421347
3.585056389225763,5.497763055
3.278302937291194,5.662410121
3.1375230347931797,5.681794722
3.361389563487476,5.778471372
3.381980557729625,5.752375875
3.5316848395596097,5.686259562
3.3739973717194025,5.550747388
3.3417552582359327,5.682370189
3.220794259540741,5.722488836
3.3178279671282107,5.775387275
3.607392783408135,5.725977799
3.8023278289261,5.530240076
3.4773418605539406,5.696820372
3.4697499902587516,5.643754702
3.3930529975573145,5.970296797
3.3570365887235676,5.554605739
3.5116072001371155,5.602973509
3.4530306883077366,5.480942403
3.3703607079916083,5.669354386
3.478446781193006,5.695276786
3.3898976538172603,5.596597357
3.2623929637752593,5.793613741
3.3208877194232147,5.803800333
3.839534413726161,5.694953583
3.5015454412567,5.425019768
3.360218793573353,5.542196414
3.1930918069093623,5.545339145
3.4479741997364965,5.114690361
3.5707516654026676,5.13606868
3.5735109307804818,5.274040343
3.32972305916811,5.431987471
3.471380231924468,5.647860367
3.412335015580395,5.386495995
3.371142122697259,5.608615925
3.3742019316809158,5.766983492
3.3700991529857527,5.842007375
3.3364595750429364,5.638404159
3.4382810203120884,5.670442468
3.355575697579498,5.441319735
3.296992741894653,5.8524604369999995
3.3103502304461108,5.7990812940000005
3.422637326806925,5.570756229
3.547416300081463,5.929638884
3.555546778658902,5.711820812
3.455033069718667,5.962970421
3.4948017047127977,5.842093216
